"HANGZHOU REBTECH NOVEL MATERIAL CO., LTD.",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.hangzhou%20rebtech%20novel%20material%20co%20ltd.org-94213c94-e8ef-4003-ae4d-e0fe6dd918cc.html,http://hzrebtech.com/,maggie@hzrebtech.com,+8657181902596
"Hangzhou Ruijiang Industry co,.Ltd",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.hangzhou%20ruijiang%20industry%20coltd.org-e0117270-27e9-4325-a857-a76411eb8bfd.html,http://www.ruisilicone.com/,ruicolor05@ruijianggroup.com,86-571-28057951
Hangzhou TIM Chemicals Co. LTD,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.hangzhou%20tim%20chemicals%20co%20ltd.org-94c6fc2c-7ce5-4a59-8fef-5b5971e0056c.html,http://www.timchemicals.com/,master@timchemicals.com,+8657187752258
"Hangzhou Viablife Biotech Co.,Ltd.",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.hangzhou%20viablife%20biotech%20coltd.org-9bab6ecd-7081-4cb7-bf0f-87be1ea14f63.html,https://www.viablife.net/,info@viablife.com,+86-571-88563026
"Hangzhou Xinfu Science & Technology Co., Ltd.",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.hangzhou%20xinfu%20science%20%20technology%20co%20ltd.org-9f005dec-1d74-48cb-9acd-40c6b920628e.html,,,
Happi Magazine,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.happi%20magazine.org-7f11874f-8b2d-4fd1-811b-47024c7ead21.html,,,
Haut.AI OU,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.hautai%20ou.org-d4dc2b54-5ed3-498b-9c66-a9c1515413e4.html,https://www.haut.ai/,team@haut.ai,+37251963410
HBJ Group - smart consulting & testing,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.hbj%20group%20-%20smart%20consulting%20%20testing.org-de8848f1-446d-40ea-8028-c1d5303c6031.html,,,
HUILERIES DE BEAUCE,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.huileries%20de%20beauce.org-fc3545c2-7e85-44cf-b71e-d18bc9aa1bb7.html,https://www.hdb28.fr,lidwine.rigolet@pma28.fr,+33(0)2 37 96 90 99
"Hebei Jiafeng Plant Oils Co., Ltd.",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.hebei%20jiafeng%20plant%20oils%20co%20ltd.org-d48f886e-d0ef-4d46-a95c-2feb86c1ab08.html,,windy@fengyibiotech.com,
"Hebei Oxen New Materials Co.,Ltd",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.hebei%20oxen%20new%20materials%20coltd.org-1e2f438f-1ece-4ede-873e-81eac13eaae5.html,http://www.chinaoxen.com,amanda@chinaoxen.com,03165918334
Helioscience,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.helioscience.org-41a2d31c-d576-4bc2-abf3-e3fdb7f18030.html,https://www.helioscience.org/en/,contact@helioscience.fr,+33684807049
HelioScreen Cosmetic Science,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.helioscreen%20cosmetic%20science.org-aaaa6acb-c36d-4635-b651-3884b1bf625f.html,https://www.helioscreen.fr/en/,commercial@helioscreen.fr,+333 60 46 80 15
Hellobiome,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.hellobiome.org-ed7fdadf-b1df-4916-8f76-bc102bfe0828.html,,,
"Henan Jinrunli Chemical Products Co., Ltd.",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.henan%20jinrunli%20chemical%20products%20co%20ltd.org-e78b997b-1591-4146-8f0d-419fa5bc3c7e.html,https://kingtary.en.alibaba.com/,josie@kingtary.com,86 138 4919 7588
"Fumei Chemicals (Shanghai) Co., Ltd.",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.fumei%20chemicals%20shanghai%20co%20ltd.org-4e0ca577-2b17-44d3-9371-30813bf2f708.html,http://www.fumeibee.com,li@fumeibee.com,0086 371 6030 9722
Henry Lamotte Oils GmbH,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.henry%20lamotte%20oils%20gmbh.org-3b0d5a55-dd66-4bfd-850b-d61cd29c1288.html,,,
Herbarom,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.herbarom.org-40bfeda4-3003-42b6-afb2-f085b519c919.html,https://herbarom-groupe.com/,serviceclient@herbarom-groupe.com,04 81 16 02 02
"Heze Aurora Chemical Co., Ltd.",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.heze%20aurora%20chemical%20co%20ltd.org-63994fdb-cf0e-413e-b6e7-b036761fd4c4.html,http://www.ytaurorachem.com,ft@aurorachem.net,+8618353595627
HOCK CHEMIE,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.hock%20chemie.org-fcdf993a-73b6-4ed8-9e90-35e492a360b2.html,,,
Holiferm,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.holiferm.org-eb4cedcd-68f2-4d3e-aca8-0ef4f5491334.html,,,
"Hongkong Shengqing Materials Co., Limited",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.hongkong%20shengqing%20materials%20co%20limited.org-1a654084-3980-41f5-a3e8-6bdaebebbeb8.html,,,
"Hony (Guangdong) New Material Co.,Ltd",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.hony%20guangdong%20new%20material%20coltd.org-2232c040-7ef9-41c9-afd9-d16ff42a360c.html,,,
HSH Chemie,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.hsh%20chemie.org-445de75a-48dd-428b-b27a-2ee62e1d116c.html,,,
"Hubei Artec Biotechnology Co.,Ltd",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.hubei%20artec%20biotechnology%20coltd.org-364a4643-f57c-450f-995b-880869c15d25.html,,,
"Hubei Tianan Daily Chemical Co.,Ltd.",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.hubei%20tianan%20daily%20chemical%20coltd.org-0982f306-fe26-4988-bd05-c77b1bbcc57b.html,,,
"Hubei Xingfa Chemicals Group Co., Ltd.",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.hubei%20xingfa%20chemicals%20group%20co%20ltd.org-d17ed49f-59ae-44d1-b30f-c61247e14a33.html,https://www.xingfagroup.com/en/index.php/About/,chris.dai@xingfagroup.com,+86 717 6992999-6616
Hughes & Co Ltd,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.hughes%20%20co%20ltd.org-f718c4ef-4535-4b06-b1a8-f54970ee6a80.html,,steve@hughescompany.co.uk,+441572820267
"HUGO SURFACTANT TECHNOLOGY CO.,LTD",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.hugo%20surfactant%20technology%20coltd.org-945c839b-5a00-4bb5-bff4-a70f9834913e.html,http://www.hugochem.cn,yuxia.feng@hugochem.cn,+86-18168890727
Huilerie Emile Noel S.A.S.,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.huilerie%20emile%20noel%20sas.org-7c41dc21-950c-4eda-9e93-35c05a8cdc24.html,https://emilegroupe.fr/ingredients-solutions/,i-s@emilenoel.com,0466905459
Huiles Bertin S.A.S,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.huiles%20bertin%20sas.org-3d0fcf4f-3c67-4d99-95b6-6c9a1c5c5c35.html,https://huiles-bertin.com,scorporan@huiles-bertin.com,
"Hunan Joinband Biotechnology Co., Ltd.",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.hunan%20joinband%20biotechnology%20co%20ltd.org-e6d320e6-eba3-4a84-b94e-e15cd3db3b13.html,https://www.joinbandbio.com/,robin@joinbandbio.com,86-13548580868
"Hunan Resun Auway Industrial CO.,LTD.",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.hunan%20resun%20auway%20industrial%20coltd.org-fe7acd39-58a7-4277-82a5-71a6828ae596.html,https://www.hnlcaw.com/,billjiang@hnresun.com,+86-18182115702
"Hunan Silok Silicone Co., Ltd.",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.hunan%20silok%20silicone%20co%20ltd.org-426a242a-385d-49d1-8ed2-0cf4c9d6c1b7.html,,,
Huwell Chemicals S.p.A.,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.huwell%20chemicals%20spa.org-e11d37d7-4f48-47c2-b3c4-b21ceb53f773.html,https://www.huwell.it/,info@huwell.it,+390233501936
"Huzhou Jiasi Biotechnology Co., Ltd.",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.huzhou%20jiasi%20biotechnology%20co%20ltd.org-274872b6-d4e0-410f-ac91-3a246e797d26.html,,,
"Huzhou Ouli Biotechnology Co., LTD",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.huzhou%20ouli%20biotechnology%20co%20ltd.org-50e0d11a-2c9d-4f95-ab56-60de8092d3b2.html,http://www.oulibiotech.com,sales@oulibiotech.com,+86 572 3500618
Huzhou Shengtao Biotech LLC,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.huzhou%20shengtao%20biotech%20llc.org-e18e1815-7aaf-4f95-adc1-d1010f267860.html,,,
Hydrior AG,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.hydrior%20ag.org-679c6064-eccb-4e2c-a029-65d2bc342754.html,https://www.hydrior.com,info@hydrior.ch,+41 56 426 74 74
HYDRO KIMYA VE MAKINE SAN. TIC. LTD. STI.,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.hydro%20kimya%20ve%20makine%20san%20tic%20ltd%20sti.org-133d8be4-057d-4709-96c9-e79c2fa4972d.html,,,
HYWAX GmbH,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.hywax%20gmbh.org-f8022092-a624-4ac6-baca-62aeee104f43.html,,,
I.R.A. Istituto Ricerche Applicate Spa,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.ira%20istituto%20ricerche%20applicate%20spa.org-1c15def9-c44f-4e63-8aa4-445221dfa9e4.html,https://www.iralab.it,info@iralab.it,+39 039 631741
Iberchem,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.iberchem.org-7d5eaeb3-7380-4bcd-96e3-a937c261d1d3.html,,,
ICHESS EXTRACT PRIVATE LIMITED,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.ichess%20extract%20private%20limited.org-cf008c1a-11eb-4178-a445-f757e5c49dcb.html,https://www.thextractcompany.com,ask@thextractcompany.com,+91 22 4978 3811
ICHIMARU PHARCOS,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.ichimaru%20pharcos.org-d487a928-57e6-434f-a59b-a9fe7467591f.html,https://www.ichimaru.co.jp/,contact@ichimaru.co.jp,(+81) -58-320-1032
"ICHTHYOL-Gesellschaft Cordes, Hermanni & Co. (GmbH & Co.) KG",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.ichthyol-gesellschaft%20cordes%20hermanni%20%20co%20gmbh%20%20co%20kg.org-30036cb4-be76-4cba-a974-24769d784b40.html,,,
ICOF Europe GmbH,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.icof%20europe%20gmbh.org-0e5ec11a-ea75-4ccf-ac4d-79526b48e568.html,https://virtualexperience.musimmas.com/,selina.winter@icofgroup.com,+494080903046049
IEC GROUP,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.iec%20group.org-93504678-b391-4df9-8e06-54ee4f1ff60b.html,,,
IES Ingredients,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.ies%20ingredients.org-c371d263-028b-42af-a54c-6cbf25fe363d.html,https://ies-ingredients.com/,contact@ies-ingredients.com,+33491077088
IES Labo,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.ies%20labo.org-4b7eb734-3b71-410a-bc95-fab7ed975b60.html,,,
IFP SUISSE,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.ifp%20suisse.org-f35e876a-08e8-4951-9a01-7e732e0ecf5b.html,,,
IFSCC,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.ifscc.org-8ed0c40b-9c0d-4ae1-9aa5-73176e0db3b4.html,,,
IKA Werke GmbH & Co. KG,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.ika%20werke%20gmbh%20%20co%20kg.org-df66f355-75e6-4bfe-9ef7-222556081f30.html,,,
IKEDA CORPORATION,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.ikeda%20corporation.org-5ca147b5-27c8-40da-a9bf-4afbe1bbdd8a.html,https://www.ikeda-corp.co.jp/english.html,b-dept@ikeda-corp.co.jp,+817089367089
IMA S.p.A. - ACTIVE Division,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.ima%20spa%20-%20active%20division.org-e861a5d3-33a4-4b58-aadf-41daffba3a40.html,https://ima.it/personalcare/,marketing.active.it@ima.it,
IMCD,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.imcd.org-499b4423-34e5-47be-bf79-210918097def.html,https://www.imcdgroup.com/en/business-groups/beauty-and-personal-care,,+31 10 290 86 84
"ImDerma Laboratories Co., Ltd",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.imderma%20laboratories%20co%20ltd.org-a7d51b06-373b-4044-a6dd-2f013f788231.html,,,
IMPAG Group,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.impag%20group.org-d4a972c2-29ab-42ce-ba7b-c1838be94a3c.html,,,
Import Promotion Desk (IPD),https://www.in-cosmetics.com/global/en-gb/exhibitor-details.import%20promotion%20desk%20ipd.org-1a5f3a62-b34c-4cfe-80e3-a4a3cacc6148.html,,,
In vitro Plant-tech AB,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.in%20vitro%20plant-tech%20ab.org-8d3d79ed-e9f6-4303-a109-5e58bf1dfc31.html,https://www.invitroplanttech.se,info@invitroplanttech.se,+46705870682
in-cosmetics Global,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.in-cosmetics%20global.org-3124eb3e-ef76-4e09-ad1a-4ec6b6f23a12.html,,,
INA TRADING,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.ina%20trading.org-a02a95f6-65ee-4611-94ee-bf9b2d128318.html,,,
Inabata France,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.inabata%20france.org-868db650-8371-4adc-9de6-01ad4a0bc1b0.html,https://inabata.fr/,sales.france@inabata.com,+33 (0) 1 60 49 17 10
INCA OIL,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.inca%20oil.org-63df9a1b-9444-4aba-a4ab-ce4c7c46bf6a.html,,,
Incos Global Sharer,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.incos%20global%20sharer.org-abbd9cb2-a6ea-468c-b55d-0f21c7ebbeac.html,,,
Incospharm Corporation,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.incospharm%20corporation.org-d4867290-dcc5-4ceb-83f5-6c7c80f0d003.html,http://incospharm.com/eng/,order@incospharm.com,+82422264337
INdermal by Nanovex Biotechnologies,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.indermal%20by%20nanovex%20biotechnologies.org-86ad61ef-c220-4e1d-88ad-e43e5a892767.html,https://indermal.com/en/home/,info@indermal.com,+34985980605
Indfrag Biosciences Pvt Ltd,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.indfrag%20biosciences%20pvt%20ltd.org-1d1ac8b9-c696-4262-99b1-dec6000aa49c.html,,,
Industria Chimica Panzeri srl,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.industria%20chimica%20panzeri%20srl.org-0ccb4f6e-d973-453d-b477-161a4bc3378e.html,http://www.chimicapanzeri.it/,cs.cosmeticbu@chimicapanzeri.it,+3935313177
Industrial Quimica Lasem S.A.U.,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.industrial%20quimica%20lasem%20sau.org-a674eff6-2d0e-4add-8e8f-2483da9a7609.html,https://www.iql-nog.com,n.alibau@iql-nog.com,938758840
"Ingredi Biotech Co., Ltd",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.ingredi%20biotech%20co%20ltd.org-3c1797b8-9135-4b7f-9fd3-69c1bc1067a5.html,,,
Ingredion,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.ingredion.org-707e157c-afbf-41ef-8ea2-f3cc80bbfba2.html,https://go.ingredion.com/beauty,beautyandhome@ingredion.com,
Ingretech,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.ingretech.org-705ae010-4778-4d1c-936f-28b7398458ef.html,https://www.ingretech.fr/?lang=en,info@ingretech.fr,+33 1 39 10 02 18
Innov'ia - Capsulae,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.innovia%20-%20capsulae.org-229bdb5a-c887-470d-8abf-e57711785f22.html,,,
Innova BM Ltd,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.innova%20bm%20ltd.org-e5347bd4-f0a6-4792-93e7-e4677f5d6a36.html,http://www.innovabm.com,office@innovabm.com,+35929801396
"INNOVACTIVE INGREDIENTS, S.L",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.innovactive%20ingredients%20sl.org-dd5c89b9-e60f-40b1-9d1b-e2c451be404a.html,,,
Inolex,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.inolex.org-946ccfef-1ae9-49aa-b0ff-e995d9c514cb.html,https://www.inolex.com/,,
"Inovapotek, Pharmaceutical research and development",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.inovapotek%20pharmaceutical%20research%20and%20development.org-42a282dd-35e9-4c61-a828-ce361e59d28e.html,https://www.inovapotek.com,geral@inovapotek.com,+351220301531
Intact,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.intact.org-cbcfac97-7a72-4cd6-aca4-1dbdd47e551e.html,,,
Intellico srl,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.intellico%20srl.org-c3ac2f71-d750-4c7d-ba2a-f404e101b256.html,https://intellico.ai/,info@intellico.ai,+39 3492356602
Interaxion,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.interaxion.org-a1e0cdb9-0ffb-4517-89d2-3a052349422a.html,https://www.interaxion.fr,info@interaxion.fr,+33 561278661
Interchimie,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.interchimie.org-36b40a17-4d0b-4f5c-aed5-f21adc208a73.html,https://www.interchimie.fr/,contact@interchimie.fr,+33164777627
Interfat SA,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.interfat%20sa.org-2782af31-64c3-4cc5-afa3-c81f8994d2df.html,,,
Interstellar Lab,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.interstellar%20lab.org-0106bb24-09b3-4215-8767-5900bec5ed25.html,https://interstellarlab.com/,,
INTERTEK,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.intertek.org-d405cfa8-5dad-4e0b-919c-b4e0b7797210.html,,,
IPCO Germany GmbH,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.ipco%20germany%20gmbh.org-faf0aa7e-6dc2-43d5-9b7c-dc3d830f303d.html,https://ipco.com/,info.ipde@ipco.com,+49 711 5105 0
ISS - Ínclita Seaweed Solutions,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.iss%20-%20%C3%ADnclita%20seaweed%20solutions.org-babb57c9-cfb3-4a09-bed1-e3ffeab15406.html,https://www.inclitaseaweedsolutions.com/,info@inclitaseaweedsolutions.com,223225704
ITERG,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.iterg.org-5c584dd9-cee6-4ce4-ad3e-46fb5475b0de.html,,,
IVICT Europe GmbH,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.ivict%20europe%20gmbh.org-762966b4-3a1f-41dd-8223-b6fd4255d5af.html,https://www.tayca.co.jp/english/,sales4@tayca.co.jp,+81332750818
Iwase Cosfa Europe,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.iwase%20cosfa%20europe.org-69f0cd28-cf9c-4549-84f0-edc0f45f050c.html,https://iwasecosfa.eu,ice.contact@iwasecosfa.com, +33 1 78 99 42 00
JRS - J. Rettenmaier & Söhne,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.jrs%20-%20j%20rettenmaier%20%20s%C3%B6hne.org-b695705c-b826-4336-a8ef-d211be43d447.html,,,
"J2KBIO CO., LTD.",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.j2kbio%20co%20ltd.org-c37bb9a5-92f1-401a-9521-2f7bec48ddfa.html,,,
James Robinson Speciality Ingredients,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.james%20robinson%20speciality%20ingredients.org-1f4eb1a6-a75c-423b-9222-15476e18c338.html,https://jrsi.com,enquiries@jrsi.com,+441484320500
JAN DEKKER,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.jan%20dekker.org-647dd6b1-b94f-4625-9738-580d9fc4e439.html,https://www.jandekker.com,info@jandekker.com,
Jayshree Aromatics Pvt. Ltd.,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.jayshree%20aromatics%20pvt%20ltd.org-d87c431f-908d-40a0-a659-de22a88df84e.html,,,
"Jiangsu Chengxin Pharmaceutical Co., Ltd",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.jiangsu%20chengxin%20pharmaceutical%20co%20ltd.org-11f39e33-e5fa-4a72-9a0d-843e37611496.html,,,
"Jiangsu Jland Biotech co.,LTD",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.jiangsu%20jland%20biotech%20coltd.org-1e5fe2a5-8368-4655-87b8-665754b1a5fa.html,,,
"Jiangsu Trautec Medical Technology CO., LTD",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.jiangsu%20trautec%20medical%20technology%20co%20ltd.org-625cf928-751c-444f-a51f-b0fd7e64c014.html,,,
"Jiangsu Wanqi Biotechnology Co., Ltd",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.jiangsu%20wanqi%20biotechnology%20co%20ltd.org-e8555c43-4a11-40d4-82cd-7083ade29ff5.html,https://www.wanqicn.com/,zsy@wanqicn.com,+8651388698388
"JIANGSU WANSHENG DAWEI CHEMICAL CO.,LTD.",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.jiangsu%20wansheng%20dawei%20chemical%20coltd.org-44eb7d1d-fe86-4039-a218-a8e279b8fb4a.html,,,
XINYU GROUP,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.xinyu%20group.org-aa0b0468-5bd7-4d82-9b06-12892368c24e.html,https:// www.xinyuchem.com,sales@xinyuchem.com,+8651087446558
"Jiangsu Youyang Pharmaceutical Co.,Ltd",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.jiangsu%20youyang%20pharmaceutical%20coltd.org-409db7a5-c23c-45e1-8389-2254a7140651.html,http://www.jsyouyang.com/,jsyyexp@gmail.com,+86-15021121428
"Jiangxi Baicao Pharmaceutical Co.,Ltd.",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.jiangxi%20baicao%20pharmaceutical%20coltd.org-1a5cc6e5-d32b-4ebc-a59b-e3ef07705a7c.html,,,
"Jiaozuo Zhongwei Special Products Pharmaceutical Co.,Ltd.",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.jiaozuo%20zhongwei%20special%20products%20pharmaceutical%20coltd.org-fbde3e85-25bf-4f1d-8f11-4eef5f65792b.html,,,
Jindal Drugs,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.jindal%20drugs.org-cfa93925-2ffb-40b9-9ad2-c363bd14d97b.html,https://www.jindaldrugs.com/,sales@jindaldrugs.com,+9122 4341 8888
Jingkun Chemistry Company,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.jingkun%20chemistry%20company.org-94c73845-9b45-4e02-94a0-fd29ed9f0d16.html,,chris@jingkun.cn,+8651257867213
"JOINTCOLOR GROUP (HK) CO., LIMITED.",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.jointcolor%20group%20hk%20co%20limited.org-2ed0df10-7978-40d8-8d95-0f0df00184ee.html,http://www.jointcolor.com,bin.hu@jointcolor.com,+86 13806115796
Jojoba Valley,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.jojoba%20valley.org-242320d2-c69f-4286-a4f0-2afe4a5751fb.html,,,
JOVER SCIENTECH S.L.,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.jover%20scientech%20sl.org-303fd9e8-3296-478f-8a87-7a5a99309e2e.html,https://www.joverscientech.com/,info@joverscientech.com,+34937350473
JRS Silvateam Ingredients S.r.l.,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.jrs%20silvateam%20ingredients%20srl.org-d44da97e-86da-41ec-9d1f-cd59ad0fd27b.html,,,
J.S. Hamilton Poland,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.js%20hamilton%20poland.org-d2ff5609-5592-43ad-9ef7-05fe7e0edf22.html,https://hamilton.com.pl/,cosm@jsh.com.pl,Tel: +48587669900
K.E.ENTERPRISES,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.keenterprises.org-6fac55f9-2ace-402b-afd7-224e03b25daa.html,http://www.kees.co.in,keshav@kees.co.in,+919831309290
"K.S.PEARL CO.,LTD.",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.kspearl%20coltd.org-2f816adc-1f77-4d68-97fc-a10369ef1ad8.html,,,
Kaffe Bueno,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.kaffe%20bueno.org-687d454e-1198-4ef2-9aa2-9d74578dcf7a.html,,,
Kahai S.A.S,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.kahai%20sas.org-5e0d6041-8adb-4b8d-bcab-c41922ef08be.html,http://www.kahai.co,kahaioil@kahai.co,3132900959
Kalichem,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.kalichem.org-2f81a0fc-def6-4671-80c4-f16ff2a4c50e.html,,,
Kateko Ltd,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.kateko%20ltd.org-5006b8b4-56c2-4a46-ab26-70a283661af0.html,,,
KCC Silicone / KCC BEAUTY,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.kcc%20silicone%20%20kcc%20beauty.org-c9b80d71-bc7a-436e-baf1-228026c6a22e.html,https://www.kccsilicone.com/eng/main.do,no-reply@kccsilicone.com,
Kelisema srl,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.kelisema%20srl.org-e6c1dc2e-f760-44da-9a2d-7a5f0055bd19.html,https://www.kelisema.it/en/,website@kelisema.it,+39031427746
"Kensing, LLC",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.kensing%20llc.org-2a88311b-47b0-4c8c-a1c0-aa0e4d8ea45a.html,https://kensingsolutions.com ,CustomerCare@KensingSolutions.com,815.932.6751
KhaiEL GmbH,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.khaiel%20gmbh.org-fd5dfbf5-0b6c-4c65-8bed-59ea635c6e1b.html,https://klarel.de,help@khaiel.com,+49 6202 9506 010
Kind to Biome,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.kind%20to%20biome.org-9a82ab14-e1ec-43b3-a0e5-c8ee97fa5f88.html,,,
Kinematica AG,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.kinematica%20ag.org-7c4e8ba6-fc68-4ba8-ac86-5004ab3c7ea7.html,,,
Kitozyme,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.kitozyme.org-26316c58-04b3-4aa5-8362-b28c6dd8bed7.html,,,
KLK Emmerich GmbH,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.klk%20emmerich%20gmbh.org-2d6c6280-ae12-44a2-83e6-c41a17378025.html,,,
KLK Tensachem S.A.,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.klk%20tensachem%20sa.org-9895f3bd-c0ae-4964-ad92-0a6e47121826.html,,,
"Kobo Products, Inc.",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.kobo%20products%20inc.org-94f789b2-3149-49e7-9e97-335f1ab99463.html,,,
